transaction_id,merchant_id,category,amount_normalized,raw_amount
tx-000003077,merchant-03893,colmado,0.453014,11325.36
tx-000003078,merchant-01540,alimentos,0.4143,10357.51
tx-000003079,merchant-02640,alimentos,0.986209,24655.23
tx-000003080,merchant-00375,servicios,0.63451,15862.74
tx-000003081,merchant-01914,otros,0.678574,16964.34
tx-000003082,merchant-00667,servicios,0.485567,12139.18
tx-000003083,merchant-03901,ferreteria,0.42906,10726.51
tx-000003084,merchant-02408,otros,0.734809,18370.23
tx-000003085,merchant-01173,colmado,0.196687,4917.17
tx-000003086,merchant-04134,alimentos,0.876482,21912.04
tx-000003087,merchant-00714,electronica,0.129606,3240.14
tx-000003088,merchant-04496,restaurante,0.83269,20817.24
tx-000003089,merchant-03656,ferreteria,0.169717,4242.92
tx-000003090,merchant-04430,ropa,0.483204,12080.11
tx-000003091,merchant-01397,ferreteria,0.244869,6121.73
tx-000003092,merchant-00240,farmacia,0.107259,2681.47
tx-000003093,merchant-02675,transporte,0.929146,23228.64
tx-000003094,merchant-01806,electronica,0.766776,19169.41
tx-000003095,merchant-01009,farmacia,0.666601,16665.02
tx-000003096,merchant-04031,ferreteria,0.922891,23072.27
tx-000003097,merchant-02727,ropa,0.795949,19898.73
tx-000003098,merchant-04921,ferreteria,0.931916,23297.91
tx-000003099,merchant-03089,transporte,0.644698,16117.46
tx-000003100,merchant-04604,transporte,0.654612,16365.3
tx-000003101,merchant-01832,electronica,0.80883,20220.76
tx-000003102,merchant-00719,ferreteria,0.117458,2936.46
tx-000003103,merchant-04852,ropa,0.090961,2274.03
tx-000003104,merchant-00952,otros,0.745128,18628.21
tx-000003105,merchant-02568,transporte,0.369002,9225.04
tx-000003106,merchant-00014,electronica,0.577763,14444.08
tx-000003107,merchant-04388,ropa,0.063761,1594.03
tx-000003108,merchant-03471,servicios,0.847424,21185.61
tx-000003109,merchant-01035,colmado,0.771738,19293.46
tx-000003110,merchant-04840,ropa,0.664415,16610.38
tx-000003111,merchant-00076,colmado,0.108373,2709.32
tx-000003112,merchant-02589,farmacia,0.852657,21316.43
tx-000003113,merchant-02432,ropa,0.816516,20412.89
tx-000003114,merchant-03734,farmacia,0.500833,12520.82
tx-000003115,merchant-01195,alimentos,0.602262,15056.56
tx-000003116,merchant-02531,colmado,0.599682,14992.06
tx-000003117,merchant-01012,electronica,0.990354,24758.86
tx-000003118,merchant-04702,restaurante,0.996855,24921.37
tx-000003119,merchant-01768,restaurante,0.631815,15795.37
tx-000003120,merchant-03086,alimentos,0.292912,7322.8
tx-000003121,merchant-02730,farmacia,0.98118,24529.51
tx-000003122,merchant-01726,ropa,0.828229,20705.72
tx-000003123,merchant-00431,farmacia,0.701006,17525.16
tx-000003124,merchant-03210,electronica,0.857065,21426.63
tx-000003125,merchant-01305,alimentos,0.984421,24610.52
tx-000003126,merchant-02765,transporte,0.548847,13721.18
tx-000003127,merchant-02854,transporte,0.678543,16963.57
tx-000003128,merchant-04325,electronica,0.392281,9807.02
tx-000003129,merchant-01599,colmado,0.283799,7094.98
tx-000003130,merchant-01073,servicios,0.394985,9874.62
tx-000003131,merchant-04755,alimentos,0.752762,18819.05
tx-000003132,merchant-02491,restaurante,0.85011,21252.75
tx-000003133,merchant-04729,farmacia,0.655325,16383.12
tx-000003134,merchant-03953,electronica,0.443,11075.0
tx-000003135,merchant-01719,ropa,0.897424,22435.59
tx-000003136,merchant-01603,alimentos,0.80475,20118.74
tx-000003137,merchant-04716,ferreteria,0.363501,9087.53
tx-000003138,merchant-01210,transporte,0.678961,16974.03
tx-000003139,merchant-03499,farmacia,0.950497,23762.43
tx-000003140,merchant-00787,servicios,0.926133,23153.33
tx-000003141,merchant-01472,alimentos,0.97421,24355.26
tx-000003142,merchant-04223,servicios,0.119112,2977.8
tx-000003143,merchant-01218,transporte,0.594206,14855.14
tx-000003144,merchant-00974,ropa,0.246511,6162.78
tx-000003145,merchant-02480,otros,0.397852,9946.29
tx-000003146,merchant-03076,ferreteria,0.954646,23866.16
tx-000003147,merchant-03131,electronica,0.778175,19454.38
tx-000003148,merchant-03647,servicios,0.633069,15826.72
tx-000003149,merchant-00956,ferreteria,0.013579,339.48
tx-000003150,merchant-04176,ropa,0.123808,3095.19
tx-000003151,merchant-04694,otros,0.024981,624.52
tx-000003152,merchant-00775,otros,0.480539,12013.48
tx-000003153,merchant-03967,transporte,0.182734,4568.36
tx-000003154,merchant-01026,ferreteria,0.299767,7494.17
tx-000003155,merchant-04404,farmacia,0.326578,8164.46
tx-000003156,merchant-00162,transporte,0.40652,10163.0
tx-000003157,merchant-04395,colmado,0.556948,13923.7
tx-000003158,merchant-04251,otros,0.489586,12239.65
tx-000003159,merchant-01017,ropa,0.539904,13497.6
tx-000003160,merchant-00962,farmacia,0.96575,24143.74
tx-000003161,merchant-01475,alimentos,0.86228,21556.99
tx-000003162,merchant-02575,ferreteria,0.555612,13890.31
tx-000003163,merchant-04712,ropa,0.041065,1026.62
tx-000003164,merchant-00720,colmado,0.653335,16333.38
tx-000003165,merchant-00287,ferreteria,0.258247,6456.17
tx-000003166,merchant-04147,electronica,0.979968,24499.21
tx-000003167,merchant-04460,farmacia,0.364832,9120.81
tx-000003168,merchant-00001,ropa,0.424205,10605.13
tx-000003169,merchant-04256,electronica,0.301999,7549.97
tx-000003170,merchant-03645,farmacia,0.659839,16495.98
tx-000003171,merchant-02564,colmado,0.577917,14447.93
tx-000003172,merchant-02885,otros,0.910962,22774.04
tx-000003173,merchant-01720,ferreteria,0.539133,13478.33
tx-000003174,merchant-00367,ropa,0.663292,16582.29
tx-000003175,merchant-01161,electronica,0.03866,966.51
tx-000003176,merchant-01764,farmacia,0.856373,21409.33
tx-000003177,merchant-01770,otros,0.60294,15073.5
tx-000003178,merchant-01053,otros,0.360347,9008.68
tx-000003179,merchant-04505,electronica,0.423171,10579.27
tx-000003180,merchant-01338,transporte,0.262153,6553.83
tx-000003181,merchant-02083,transporte,0.457156,11428.89
tx-000003182,merchant-01174,colmado,0.940319,23507.97
tx-000003183,merchant-02207,ropa,0.205355,5133.88
tx-000003184,merchant-04618,colmado,0.715016,17875.4
tx-000003185,merchant-03439,farmacia,0.605735,15143.37
tx-000003186,merchant-03553,transporte,0.317728,7943.19
tx-000003187,merchant-04945,ropa,0.027858,696.45
tx-000003188,merchant-01021,colmado,0.07937,1984.24
tx-000003189,merchant-04493,transporte,0.11177,2794.25
tx-000003190,merchant-00729,servicios,0.067828,1695.69
tx-000003191,merchant-02239,farmacia,0.909427,22735.67
tx-000003192,merchant-01850,electronica,0.869118,21727.94
tx-000003193,merchant-03090,ropa,0.011844,296.09
tx-000003194,merchant-00861,ferreteria,0.379875,9496.88
tx-000003195,merchant-02512,otros,0.17738,4434.5
tx-000003196,merchant-04011,ferreteria,0.8217,20542.51
tx-000003197,merchant-04688,electronica,0.529902,13247.55
tx-000003198,merchant-04977,ferreteria,0.552439,13810.98
tx-000003199,merchant-01399,servicios,0.896777,22419.43
tx-000003200,merchant-03192,farmacia,0.946617,23665.43
tx-000003201,merchant-04356,colmado,0.346482,8662.06
tx-000003202,merchant-03299,restaurante,0.595428,14885.69
tx-000003203,merchant-02123,alimentos,0.593126,14828.14
tx-000003204,merchant-01274,farmacia,0.687285,17182.13
tx-000003205,merchant-04650,electronica,0.144385,3609.62
tx-000003206,merchant-03033,ropa,0.054759,1368.97
tx-000003207,merchant-03427,restaurante,0.678859,16971.47
tx-000003208,merchant-02900,restaurante,0.184738,4618.46
tx-000003209,merchant-02260,transporte,0.503225,12580.62
tx-000003210,merchant-01875,electronica,0.521554,13038.84
tx-000003211,merchant-00713,electronica,0.636364,15909.1
tx-000003212,merchant-02562,ferreteria,0.407702,10192.54
tx-000003213,merchant-00629,ropa,0.635407,15885.18
tx-000003214,merchant-01353,otros,0.944977,23624.43
tx-000003215,merchant-02342,colmado,0.059297,1482.42
tx-000003216,merchant-00088,transporte,0.92973,23243.25
tx-000003217,merchant-01118,restaurante,0.677679,16941.97
tx-000003218,merchant-04362,ferreteria,0.49881,12470.24
tx-000003219,merchant-01558,alimentos,0.40666,10166.51
tx-000003220,merchant-04378,servicios,0.714732,17868.29
tx-000003221,merchant-04327,otros,0.245738,6143.44
tx-000003222,merchant-03676,farmacia,0.044271,1106.78
tx-000003223,merchant-04289,ropa,0.675173,16879.33
tx-000003224,merchant-03007,farmacia,0.176464,4411.61
tx-000003225,merchant-00418,transporte,0.514657,12866.43
tx-000003226,merchant-01397,servicios,0.496517,12412.92
tx-000003227,merchant-02769,ropa,0.969789,24244.72
tx-000003228,merchant-00966,electronica,0.832063,20801.57
tx-000003229,merchant-02405,electronica,0.30058,7514.49
tx-000003230,merchant-04660,transporte,0.21464,5366.0
tx-000003231,merchant-02498,colmado,0.219028,5475.71
tx-000003232,merchant-00291,restaurante,0.826076,20651.9
tx-000003233,merchant-04000,alimentos,0.892709,22317.72
tx-000003234,merchant-03772,servicios,0.357032,8925.81
tx-000003235,merchant-00878,alimentos,0.299754,7493.85
tx-000003236,merchant-01526,transporte,0.351022,8775.56
tx-000003237,merchant-00831,transporte,0.355823,8895.58
tx-000003238,merchant-00695,colmado,0.493062,12326.55
tx-000003239,merchant-01260,transporte,0.51529,12882.25
tx-000003240,merchant-03993,alimentos,0.125595,3139.87
tx-000003241,merchant-02050,ropa,0.157319,3932.98
tx-000003242,merchant-03067,electronica,0.471757,11793.93
tx-000003243,merchant-01493,colmado,0.365767,9144.17
tx-000003244,merchant-00891,restaurante,0.811921,20298.02
tx-000003245,merchant-03600,farmacia,0.656967,16424.18
tx-000003246,merchant-03556,alimentos,0.141595,3539.87
tx-000003247,merchant-01626,ferreteria,0.360518,9012.96
tx-000003248,merchant-00330,farmacia,0.191188,4779.7
tx-000003249,merchant-02714,alimentos,0.395757,9893.92
tx-000003250,merchant-01631,restaurante,0.161992,4049.8
tx-000003251,merchant-02178,ferreteria,0.95978,23994.49
tx-000003252,merchant-04507,restaurante,0.422253,10556.33
tx-000003253,merchant-01044,servicios,0.80022,20005.51
tx-000003254,merchant-03276,colmado,0.751588,18789.69
tx-000003255,merchant-03186,farmacia,0.726542,18163.56
tx-000003256,merchant-00884,alimentos,0.111513,2787.83
tx-000003257,merchant-02820,colmado,0.127871,3196.78
tx-000003258,merchant-01938,alimentos,0.015622,390.54
tx-000003259,merchant-02803,transporte,0.678954,16973.84
tx-000003260,merchant-00066,transporte,0.976486,24412.14
tx-000003261,merchant-02312,restaurante,0.481233,12030.82
tx-000003262,merchant-03514,ropa,0.08445,2111.24
tx-000003263,merchant-04189,farmacia,0.618378,15459.45
tx-000003264,merchant-00943,electronica,0.250968,6274.2
tx-000003265,merchant-02027,transporte,0.994268,24856.71
tx-000003266,merchant-00845,colmado,0.200016,5000.39
tx-000003267,merchant-01546,otros,0.611878,15296.96
tx-000003268,merchant-01219,ropa,0.62965,15741.25
tx-000003269,merchant-03288,alimentos,0.12222,3055.51
tx-000003270,merchant-01575,farmacia,0.275314,6882.85
tx-000003271,merchant-01636,ferreteria,0.42745,10686.26
tx-000003272,merchant-03116,transporte,0.864622,21615.54
tx-000003273,merchant-01896,ropa,0.525921,13148.03
tx-000003274,merchant-03926,alimentos,0.337506,8437.64
tx-000003275,merchant-00424,electronica,0.510844,12771.1
tx-000003276,merchant-02979,electronica,0.111835,2795.87
tx-000003277,merchant-03425,ropa,0.943113,23577.82
tx-000003278,merchant-00390,farmacia,0.321201,8030.03
tx-000003279,merchant-00428,servicios,0.042807,1070.18
tx-000003280,merchant-03868,electronica,0.213554,5338.84
tx-000003281,merchant-00826,transporte,0.908665,22716.63
tx-000003282,merchant-04025,servicios,0.18647,4661.76
tx-000003283,merchant-00914,ferreteria,0.335614,8390.34
tx-000003284,merchant-04521,farmacia,0.66961,16740.24
tx-000003285,merchant-02961,otros,0.332549,8313.73
tx-000003286,merchant-03045,ropa,0.529804,13245.11
tx-000003287,merchant-01721,otros,0.650948,16273.7
tx-000003288,merchant-00872,farmacia,0.385281,9632.03
tx-000003289,merchant-04931,ferreteria,0.6303,15757.49
tx-000003290,merchant-01561,ropa,0.042957,1073.92
tx-000003291,merchant-00809,ferreteria,0.705251,17631.27
tx-000003292,merchant-02810,electronica,0.941934,23548.36
tx-000003293,merchant-01655,colmado,0.7259,18147.5
tx-000003294,merchant-00359,farmacia,0.721328,18033.2
tx-000003295,merchant-04510,electronica,0.193323,4833.08
tx-000003296,merchant-04591,servicios,0.891804,22295.09
tx-000003297,merchant-03674,ferreteria,0.895123,22378.08
tx-000003298,merchant-00555,restaurante,0.911028,22775.69
tx-000003299,merchant-04128,alimentos,0.420166,10504.15
tx-000003300,merchant-02246,farmacia,0.168601,4215.03
tx-000003301,merchant-04639,alimentos,0.291077,7276.93
tx-000003302,merchant-01559,transporte,0.794802,19870.04
tx-000003303,merchant-04362,colmado,0.496036,12400.9
tx-000003304,merchant-01356,restaurante,0.971595,24289.88
tx-000003305,merchant-03147,colmado,0.751226,18780.66
tx-000003306,merchant-03284,otros,0.779814,19495.34
tx-000003307,merchant-01508,alimentos,0.272951,6823.78
tx-000003308,merchant-01785,otros,0.161683,4042.08
tx-000003309,merchant-04201,restaurante,0.697328,17433.21
tx-000003310,merchant-04302,electronica,0.50481,12620.25
tx-000003311,merchant-01805,electronica,0.304803,7620.08
tx-000003312,merchant-04524,ferreteria,0.708838,17720.95
tx-000003313,merchant-00374,colmado,0.172767,4319.17
tx-000003314,merchant-00321,farmacia,0.23974,5993.51
tx-000003315,merchant-02276,farmacia,0.942162,23554.05
tx-000003316,merchant-00423,ropa,0.271894,6797.35
tx-000003317,merchant-01721,colmado,0.989557,24738.93
tx-000003318,merchant-02847,otros,0.117952,2948.81
tx-000003319,merchant-02659,ferreteria,0.972274,24306.85
tx-000003320,merchant-04500,electronica,0.946535,23663.37
tx-000003321,merchant-03346,otros,0.722636,18065.89
tx-000003322,merchant-00470,alimentos,0.296306,7407.64
tx-000003323,merchant-01797,electronica,0.824284,20607.1
tx-000003324,merchant-00129,colmado,0.178382,4459.54
tx-000003325,merchant-04779,ferreteria,0.658003,16450.07
tx-000003326,merchant-03130,electronica,0.723157,18078.92
tx-000003327,merchant-04951,colmado,0.870286,21757.14
tx-000003328,merchant-03623,ropa,0.207747,5193.67
tx-000003329,merchant-01671,otros,0.325614,8140.36
tx-000003330,merchant-03240,farmacia,0.630541,15763.53
tx-000003331,merchant-03555,servicios,0.447164,11179.09
tx-000003332,merchant-03925,ferreteria,0.150038,3750.94
tx-000003333,merchant-03764,farmacia,0.496969,12424.23
tx-000003334,merchant-01443,ropa,0.815967,20399.17
tx-000003335,merchant-01478,electronica,0.570519,14262.97
tx-000003336,merchant-01335,farmacia,0.023005,575.13
tx-000003337,merchant-04980,ropa,0.817864,20446.61
tx-000003338,merchant-00591,transporte,0.071315,1782.88
tx-000003339,merchant-03298,ferreteria,0.246763,6169.08
tx-000003340,merchant-01125,alimentos,0.724858,18121.46
tx-000003341,merchant-03096,transporte,0.604087,15102.17
tx-000003342,merchant-00112,alimentos,0.022674,566.86
tx-000003343,merchant-00685,electronica,0.133915,3347.87
tx-000003344,merchant-04913,alimentos,0.14435,3608.76
tx-000003345,merchant-00077,ferreteria,0.792816,19820.39
tx-000003346,merchant-02773,ferreteria,0.543286,13582.14
tx-000003347,merchant-03936,otros,0.203917,5097.92
tx-000003348,merchant-01337,electronica,0.892606,22315.14
tx-000003349,merchant-01266,ropa,0.333093,8327.32
tx-000003350,merchant-02192,colmado,0.057764,1444.09
tx-000003351,merchant-00365,ferreteria,0.124829,3120.73
tx-000003352,merchant-00841,colmado,0.545553,13638.82
tx-000003353,merchant-03403,farmacia,0.886684,22167.1
tx-000003354,merchant-01838,alimentos,0.003208,80.2
tx-000003355,merchant-03158,farmacia,0.228222,5705.54
tx-000003356,merchant-02350,ropa,0.354603,8865.08
tx-000003357,merchant-03152,ferreteria,0.921848,23046.19
tx-000003358,merchant-00903,ropa,0.492837,12320.92
tx-000003359,merchant-02309,servicios,0.103533,2588.32
tx-000003360,merchant-02734,ferreteria,0.078137,1953.43
tx-000003361,merchant-00695,alimentos,0.361772,9044.31
tx-000003362,merchant-01459,transporte,0.605297,15132.43
tx-000003363,merchant-04913,farmacia,0.53142,13285.49
tx-000003364,merchant-01231,electronica,0.680074,17001.86
tx-000003365,merchant-02352,servicios,0.625509,15637.72
tx-000003366,merchant-02221,restaurante,0.875651,21891.28
tx-000003367,merchant-02175,ferreteria,0.662408,16560.21
tx-000003368,merchant-01218,farmacia,0.789278,19731.96
tx-000003369,merchant-03200,restaurante,0.321616,8040.39
tx-000003370,merchant-03920,ferreteria,0.721901,18047.52
tx-000003371,merchant-03502,electronica,0.114938,2873.44
tx-000003372,merchant-02647,farmacia,0.146378,3659.46
tx-000003373,merchant-03155,servicios,0.183508,4587.71
tx-000003374,merchant-03473,restaurante,0.320677,8016.93
tx-000003375,merchant-03392,otros,0.694034,17350.85
tx-000003376,merchant-02732,farmacia,0.793914,19847.86
tx-000003377,merchant-02015,transporte,0.802537,20063.42
tx-000003378,merchant-04073,colmado,0.419822,10495.56
tx-000003379,merchant-04363,colmado,0.534703,13367.58
tx-000003380,merchant-03151,ferreteria,0.821761,20544.03
tx-000003381,merchant-03456,colmado,0.581802,14545.05
tx-000003382,merchant-01797,ferreteria,0.578721,14468.02
tx-000003383,merchant-00024,ropa,0.236723,5918.07
tx-000003384,merchant-00141,servicios,0.993918,24847.94
tx-000003385,merchant-01095,ferreteria,0.559258,13981.44
tx-000003386,merchant-02862,servicios,0.061458,1536.46
tx-000003387,merchant-01142,electronica,0.849054,21226.35
tx-000003388,merchant-04518,transporte,0.461468,11536.69
tx-000003389,merchant-01840,alimentos,0.244012,6100.31
tx-000003390,merchant-00961,farmacia,0.747501,18687.53
tx-000003391,merchant-00216,transporte,0.378706,9467.65
tx-000003392,merchant-00869,otros,0.372941,9323.52
tx-000003393,merchant-04866,farmacia,0.075623,1890.57
